Date/Time	Latitude	Longitude	Depth water	C5H8	Event
2015-05-23 03:57:00	67.543	3.848	6	2.792	PS92-track
2015-05-23 03:59:00	67.548	3.849	6	2.088	PS92-track
2015-05-23 04:02:00	67.553	3.85	6	2.379	PS92-track
2015-05-23 04:05:00	67.559	3.85	6	2.159	PS92-track
2015-05-23 04:07:00	67.564	3.85	6	2.056	PS92-track
2015-05-23 04:10:00	67.57	3.851	6	2.127	PS92-track
2015-05-23 04:12:00	67.575	3.851	6	2.623	PS92-track
2015-05-23 04:15:00	67.581	3.852	6	2.203	PS92-track
2015-05-23 04:18:00	67.586	3.853	6	2.466	PS92-track
2015-05-23 04:20:00	67.592	3.853	6	2.313	PS92-track
2015-05-23 04:23:00	67.597	3.853	6	2.561	PS92-track
2015-05-23 04:25:00	67.603	3.854	6	2.402	PS92-track
2015-05-23 04:28:00	67.609	3.855	6	2.252	PS92-track
2015-05-23 04:31:00	67.615	3.856	6	2.048	PS92-track
2015-05-23 04:33:00	67.621	3.857	6	2.089	PS92-track
2015-05-23 04:36:00	67.626	3.857	6	2.191	PS92-track
2015-05-23 04:38:00	67.632	3.857	6	2.577	PS92-track
2015-05-23 04:41:00	67.638	3.858	6	2.271	PS92-track
2015-05-23 04:44:00	67.644	3.859	6	2.347	PS92-track
2015-05-23 04:46:00	67.65	3.86	6	2.486	PS92-track
2015-05-23 04:49:00	67.656	3.86	6	2.182	PS92-track
2015-05-23 04:51:00	67.662	3.861	6	2.236	PS92-track
2015-05-23 04:54:00	67.667	3.862	6	1.908	PS92-track
2015-05-23 04:57:00	67.672	3.862	6	2.116	PS92-track
2015-05-23 04:59:00	67.678	3.862	6	2.226	PS92-track
2015-05-23 05:02:00	67.683	3.863	6	2.056	PS92-track
2015-05-23 05:04:00	67.689	3.863	6	2.177	PS92-track
2015-05-23 05:07:00	67.695	3.864	6	2.165	PS92-track
2015-05-23 05:10:00	67.701	3.865	6	2.028	PS92-track
2015-05-23 05:12:00	67.707	3.865	6	1.85	PS92-track
2015-05-23 05:15:00	67.713	3.866	6	2.088	PS92-track
2015-05-23 05:17:00	67.718	3.866	6	1.962	PS92-track
2015-05-23 05:20:00	67.724	3.867	6	2.434	PS92-track
2015-05-23 05:23:00	67.73	3.868	6	2.288	PS92-track
2015-05-23 05:25:00	67.736	3.869	6	2.724	PS92-track
2015-05-23 05:28:00	67.742	3.869	6	2.613	PS92-track
2015-05-23 05:31:00	67.748	3.87	6	2.184	PS92-track
2015-05-23 05:33:00	67.753	3.871	6	2.307	PS92-track
2015-05-23 05:36:00	67.759	3.871	6	2.25	PS92-track
2015-05-23 05:38:00	67.765	3.872	6	2.449	PS92-track
2015-05-23 05:41:00	67.77	3.872	6	2.475	PS92-track
2015-05-23 05:44:00	67.776	3.872	6	2.465	PS92-track
2015-05-23 05:44:00	67.776	3.872	6	2.59	PS92-track
2015-05-23 05:46:00	67.782	3.873	6	2.315	PS92-track
2015-05-23 05:49:00	67.787	3.874	6	2.268	PS92-track
2015-05-23 05:51:00	67.793	3.875	6	1.999	PS92-track
2015-05-23 05:54:00	67.799	3.875	6	2.417	PS92-track
2015-05-23 05:57:00	67.805	3.876	6	2.528	PS92-track
2015-05-23 05:59:00	67.811	3.876	6	1.959	PS92-track
2015-05-23 06:02:00	67.817	3.877	6	2.622	PS92-track
2015-05-23 06:04:00	67.823	3.878	6	2.559	PS92-track
2015-05-23 06:07:00	67.828	3.879	6	2.672	PS92-track
2015-05-23 06:10:00	67.834	3.879	6	2.139	PS92-track
2015-05-23 06:12:00	67.84	3.88	6	2.0	PS92-track
2015-05-23 06:15:00	67.846	3.88	6	2.2	PS92-track
2015-05-23 06:17:00	67.852	3.881	6	1.837	PS92-track
2015-05-23 06:20:00	67.858	3.882	6	1.669	PS92-track
2015-05-23 06:23:00	67.864	3.883	6	2.008	PS92-track
2015-05-23 06:25:00	67.87	3.882	6	2.451	PS92-track
2015-05-23 06:28:00	67.876	3.883	6	2.256	PS92-track
2015-05-23 06:30:00	67.882	3.884	6	2.215	PS92-track
2015-05-23 06:33:00	67.888	3.885	6	2.084	PS92-track
2015-05-23 06:36:00	67.894	3.885	6	1.989	PS92-track
2015-05-23 06:38:00	67.9	3.886	6	2.145	PS92-track
2015-05-23 06:41:00	67.906	3.887	6	1.805	PS92-track
2015-05-23 06:43:00	67.912	3.887	6	2.003	PS92-track
2015-05-23 06:46:00	67.918	3.888	6	2.109	PS92-track
2015-05-23 06:49:00	67.924	3.889	6	1.813	PS92-track
2015-05-23 06:51:00	67.929	3.889	6	2.17	PS92-track
2015-05-23 06:54:00	67.935	3.889	6	2.138	PS92-track
2015-05-23 06:57:00	67.942	3.89	6	2.051	PS92-track
2015-05-23 06:59:00	67.948	3.891	6	1.594	PS92-track
2015-05-23 07:02:00	67.954	3.892	6	2.062	PS92-track
2015-05-23 07:04:00	67.96	3.892	6	2.084	PS92-track
2015-05-23 07:07:00	67.966	3.893	6	2.436	PS92-track
2015-05-23 07:10:00	67.972	3.894	6	1.968	PS92-track
2015-05-23 07:12:00	67.978	3.894	6	2.506	PS92-track
2015-05-23 07:15:00	67.984	3.894	6	2.203	PS92-track
2015-05-23 07:17:00	67.989	3.895	6	2.206	PS92-track
2015-05-23 07:20:00	67.995	3.896	6	1.911	PS92-track
2015-05-23 07:23:00	68.001	3.897	6	2.046	PS92-track
2015-05-23 07:25:00	68.007	3.897	6	2.392	PS92-track
2015-05-23 07:28:00	68.013	3.897	6	2.6	PS92-track
2015-05-23 07:30:00	68.019	3.898	6	2.229	PS92-track
2015-05-23 07:33:00	68.024	3.899	6	2.208	PS92-track
2015-05-23 07:36:00	68.03	3.9	6	2.788	PS92-track
2015-05-23 07:38:00	68.035	3.9	6	2.5	PS92-track
2015-05-23 07:41:00	68.041	3.901	6	2.581	PS92-track
2015-05-23 07:43:00	68.046	3.901	6	2.134	PS92-track
2015-05-23 07:46:00	68.052	3.902	6	2.725	PS92-track
2015-05-23 07:49:00	68.057	3.903	6	2.24	PS92-track
2015-05-23 07:51:00	68.063	3.904	6	2.413	PS92-track
2015-05-23 07:54:00	68.068	3.904	6	2.696	PS92-track
2015-05-23 07:56:00	68.073	3.904	6	2.633	PS92-track
2015-05-23 07:59:00	68.079	3.905	6	2.39	PS92-track
2015-05-23 08:02:00	68.085	3.906	6	2.169	PS92-track
2015-05-23 08:04:00	68.09	3.906	6	2.438	PS92-track
2015-05-23 08:07:00	68.096	3.907	6	2.296	PS92-track
2015-05-23 08:09:00	68.101	3.908	6	2.047	PS92-track
2015-05-23 08:12:00	68.107	3.908	6	2.336	PS92-track
2015-05-23 08:15:00	68.112	3.908	6	2.207	PS92-track
2015-05-23 08:17:00	68.117	3.909	6	2.251	PS92-track
2015-05-23 08:20:00	68.122	3.91	6	2.113	PS92-track
2015-05-23 08:23:00	68.128	3.91	6	1.967	PS92-track
2015-05-23 08:25:00	68.135	3.911	6	1.946	PS92-track
2015-05-23 08:28:00	68.141	3.912	6	1.585	PS92-track
2015-05-23 08:30:00	68.148	3.912	6	2.117	PS92-track
2015-05-23 08:33:00	68.154	3.913	6	2.085	PS92-track
2015-05-23 08:36:00	68.16	3.914	6	1.798	PS92-track
2015-05-23 08:38:00	68.167	3.914	6	1.836	PS92-track
2015-05-23 08:41:00	68.173	3.915	6	1.377	PS92-track
2015-05-23 08:43:00	68.18	3.916	6	1.228	PS92-track
2015-05-23 08:46:00	68.186	3.917	6	1.258	PS92-track
2015-05-23 08:49:00	68.192	3.917	6	1.311	PS92-track
2015-05-23 08:51:00	68.198	3.917	6	1.655	PS92-track
2015-05-23 08:54:00	68.204	3.919	6	1.35	PS92-track
2015-05-23 08:56:00	68.211	3.919	6	1.929	PS92-track
2015-05-23 08:59:00	68.217	3.92	6	1.454	PS92-track
2015-05-23 09:02:00	68.223	3.92	6	1.601	PS92-track
2015-05-23 09:04:00	68.229	3.921	6	1.881	PS92-track
2015-05-23 09:07:00	68.236	3.922	6	2.088	PS92-track
2015-05-23 09:09:00	68.242	3.922	6	2.28	PS92-track
2015-05-23 09:12:00	68.249	3.923	6	2.31	PS92-track
2015-05-23 09:15:00	68.255	3.924	6	1.955	PS92-track
2015-05-23 09:17:00	68.261	3.924	6	2.112	PS92-track
2015-05-23 09:20:00	68.267	3.925	6	2.24	PS92-track
2015-05-23 09:22:00	68.274	3.926	6	2.038	PS92-track
2015-05-23 09:25:00	68.281	3.927	6	1.97	PS92-track
2015-05-23 09:28:00	68.287	3.928	6	2.386	PS92-track
2015-05-23 09:30:00	68.294	3.928	6	2.05	PS92-track
2015-05-23 09:33:00	68.3	3.929	6	2.449	PS92-track
2015-05-23 09:35:00	68.307	3.929	6	1.941	PS92-track
2015-05-23 09:38:00	68.313	3.93	6	2.187	PS92-track
2015-05-23 09:41:00	68.319	3.931	6	2.162	PS92-track
2015-05-23 09:43:00	68.326	3.932	6	2.043	PS92-track
2015-05-23 09:46:00	68.332	3.932	6	2.985	PS92-track
2015-05-23 09:49:00	68.339	3.933	6	3.171	PS92-track
2015-05-23 09:51:00	68.345	3.933	6	2.535	PS92-track
2015-05-23 09:54:00	68.352	3.935	6	2.734	PS92-track
2015-05-23 09:56:00	68.358	3.935	6	2.573	PS92-track
2015-05-23 09:59:00	68.365	3.936	6	3.078	PS92-track
2015-05-23 10:02:00	68.371	3.936	6	2.705	PS92-track
2015-05-23 10:04:00	68.378	3.937	6	2.446	PS92-track
2015-05-23 10:07:00	68.385	3.938	6	2.63	PS92-track
2015-05-23 10:09:00	68.391	3.938	6	2.536	PS92-track
2015-05-23 10:12:00	68.398	3.939	6	1.98	PS92-track
2015-05-23 10:15:00	68.405	3.94	6	2.414	PS92-track
2015-05-23 10:17:00	68.411	3.941	6	2.529	PS92-track
2015-05-23 10:20:00	68.418	3.941	6	1.885	PS92-track
2015-05-23 10:22:00	68.424	3.942	6	1.97	PS92-track
2015-05-23 10:25:00	68.431	3.943	6	2.761	PS92-track
2015-05-23 10:28:00	68.438	3.943	6	2.197	PS92-track
2015-05-23 10:30:00	68.445	3.944	6	2.406	PS92-track
2015-05-23 10:33:00	68.452	3.945	6	2.538	PS92-track
2015-05-23 10:35:00	68.459	3.946	6	2.528	PS92-track
2015-05-23 10:38:00	68.465	3.947	6	2.893	PS92-track
2015-05-23 10:41:00	68.472	3.947	6	2.961	PS92-track
2015-05-23 10:43:00	68.479	3.948	6	2.463	PS92-track
2015-05-23 10:46:00	68.486	3.949	6	2.614	PS92-track
2015-05-23 10:48:00	68.492	3.95	6	2.873	PS92-track
2015-05-23 10:51:00	68.499	3.95	6	3.081	PS92-track
2015-05-23 10:54:00	68.506	3.951	6	2.621	PS92-track
2015-05-23 10:56:00	68.512	3.952	6	2.86	PS92-track
2015-05-23 10:59:00	68.519	3.952	6	3.015	PS92-track
2015-05-23 11:01:00	68.526	3.953	6	2.416	PS92-track
2015-05-23 11:04:00	68.533	3.954	6	3.031	PS92-track
2015-05-23 11:07:00	68.54	3.955	6	2.949	PS92-track
2015-05-23 11:09:00	68.547	3.955	6	2.957	PS92-track
2015-05-23 11:12:00	68.554	3.956	6	3.1	PS92-track
2015-05-23 11:15:00	68.561	3.957	6	2.832	PS92-track
2015-05-23 11:17:00	68.568	3.958	6	2.704	PS92-track
2015-05-23 11:20:00	68.575	3.959	6	2.757	PS92-track
2015-05-23 11:22:00	68.581	3.959	6	3.359	PS92-track
2015-05-23 11:25:00	68.589	3.96	6	2.643	PS92-track
2015-05-23 11:28:00	68.596	3.961	6	2.603	PS92-track
2015-05-23 11:30:00	68.603	3.962	6	2.681	PS92-track
2015-05-23 11:33:00	68.61	3.963	6	2.105	PS92-track
2015-05-23 11:35:00	68.617	3.963	6	1.939	PS92-track
2015-05-23 11:38:00	68.624	3.964	6	2.154	PS92-track
2015-05-23 11:41:00	68.631	3.965	6	2.727	PS92-track
2015-05-23 11:43:00	68.638	3.966	6	2.241	PS92-track
2015-05-23 11:46:00	68.645	3.966	6	1.86	PS92-track
2015-05-23 11:48:00	68.652	3.967	6	1.666	PS92-track
2015-05-23 11:51:00	68.658	3.968	6	1.709	PS92-track
2015-05-23 11:54:00	68.665	3.968	6	1.919	PS92-track
2015-05-23 11:56:00	68.672	3.969	6	1.304	PS92-track
2015-05-23 11:59:00	68.679	3.97	6	1.421	PS92-track
2015-05-23 12:01:00	68.685	3.971	6	1.715	PS92-track
2015-05-23 12:04:00	68.692	3.972	6	1.745	PS92-track
2015-05-23 12:07:00	68.698	3.972	6	1.279	PS92-track
2015-05-23 12:09:00	68.705	3.973	6	1.605	PS92-track
2015-05-23 12:12:00	68.712	3.974	6	1.134	PS92-track
2015-05-23 12:14:00	68.718	3.974	6	1.408	PS92-track
2015-05-23 12:17:00	68.725	3.975	6	1.454	PS92-track
2015-05-23 12:20:00	68.732	3.976	6	1.946	PS92-track
2015-05-23 12:22:00	68.738	3.977	6	1.754	PS92-track
2015-05-23 12:25:00	68.745	3.977	6	1.988	PS92-track
2015-05-23 12:27:00	68.752	3.978	6	2.463	PS92-track
2015-05-23 12:30:00	68.759	3.979	6	1.673	PS92-track
2015-05-23 12:33:00	68.765	3.979	6	2.369	PS92-track
2015-05-23 12:35:00	68.771	3.98	6	2.152	PS92-track
2015-05-23 12:38:00	68.778	3.981	6	2.018	PS92-track
2015-05-23 12:41:00	68.784	3.981	6	1.946	PS92-track
2015-05-23 12:43:00	68.79	3.982	6	1.78	PS92-track
2015-05-23 12:46:00	68.797	3.983	6	1.849	PS92-track
2015-05-23 12:48:00	68.803	3.984	6	1.909	PS92-track
2015-05-23 12:51:00	68.809	3.984	6	1.544	PS92-track
2015-05-23 12:54:00	68.815	3.985	6	1.779	PS92-track
2015-05-23 12:56:00	68.822	3.985	6	1.558	PS92-track
2015-05-23 12:59:00	68.828	3.987	6	1.387	PS92-track
2015-05-23 13:01:00	68.835	3.987	6	1.341	PS92-track
2015-05-23 13:04:00	68.841	3.988	6	1.489	PS92-track
2015-05-23 13:07:00	68.847	3.989	6	1.756	PS92-track
2015-05-23 13:09:00	68.853	3.989	6	1.566	PS92-track
2015-05-23 13:12:00	68.859	3.99	6	1.537	PS92-track
2015-05-23 13:14:00	68.864	3.99	6	1.563	PS92-track
2015-05-23 13:17:00	68.869	3.99	6	1.312	PS92-track
2015-05-23 13:20:00	68.875	3.992	6	1.368	PS92-track
2015-05-23 13:22:00	68.881	3.993	6	1.605	PS92-track
2015-05-23 13:25:00	68.887	3.993	6	1.851	PS92-track
2015-05-23 13:27:00	68.892	3.994	6	1.636	PS92-track
2015-05-23 13:30:00	68.897	3.994	6	2.045	PS92-track
2015-05-23 13:33:00	68.902	3.995	6	1.701	PS92-track
2015-05-23 13:35:00	68.908	3.995	6	1.964	PS92-track
2015-05-23 13:38:00	68.913	3.996	6	1.964	PS92-track
2015-05-23 13:40:00	68.919	3.997	6	2.16	PS92-track
2015-05-23 13:43:00	68.924	3.997	6	1.904	PS92-track
2015-05-23 13:46:00	68.93	3.997	6	2.386	PS92-track
2015-05-23 13:48:00	68.936	3.999	6	2.128	PS92-track
2015-05-23 13:51:00	68.941	4.0	6	2.165	PS92-track
2015-05-23 13:53:00	68.946	3.999	6	2.472	PS92-track
2015-05-23 13:56:00	68.952	4.0	6	2.348	PS92-track
2015-05-23 13:59:00	68.957	4.001	6	1.847	PS92-track
2015-05-23 14:01:00	68.963	4.002	6	2.323	PS92-track
2015-05-23 14:04:00	68.97	4.002	6	2.232	PS92-track
2015-05-23 14:07:00	68.976	4.003	6	2.164	PS92-track
2015-05-23 14:09:00	68.982	4.003	6	1.448	PS92-track
2015-05-23 14:12:00	68.988	4.004	6	1.53	PS92-track
2015-05-23 14:14:00	68.994	4.005	6	1.717	PS92-track
2015-05-23 14:17:00	69.001	4.006	6	1.498	PS92-track
2015-05-23 14:20:00	69.006	4.006	6	1.597	PS92-track
2015-05-23 14:22:00	69.013	4.007	6	1.892	PS92-track
2015-05-23 14:25:00	69.018	4.008	6	1.836	PS92-track
2015-05-23 14:27:00	69.025	4.008	6	1.426	PS92-track
2015-05-23 14:30:00	69.031	4.009	6	1.891	PS92-track
2015-05-23 14:33:00	69.037	4.01	6	2.038	PS92-track
2015-05-23 14:35:00	69.044	4.01	6	1.57	PS92-track
2015-05-23 14:38:00	69.05	4.011	6	1.93	PS92-track
2015-05-23 14:40:00	69.056	4.012	6	1.806	PS92-track
2015-05-23 14:43:00	69.062	4.012	6	1.765	PS92-track
2015-05-23 14:46:00	69.069	4.013	6	1.294	PS92-track
2015-05-23 14:48:00	69.076	4.014	6	1.15	PS92-track
2015-05-23 14:51:00	69.083	4.015	6	1.656	PS92-track
2015-05-23 14:53:00	69.089	4.015	6	1.196	PS92-track
2015-05-23 14:56:00	69.096	4.016	6	1.331	PS92-track
2015-05-23 14:59:00	69.103	4.017	6	1.209	PS92-track
2015-05-23 15:01:00	69.11	4.017	6	1.433	PS92-track
2015-05-23 15:04:00	69.117	4.017	6	1.326	PS92-track
2015-05-23 15:06:00	69.124	4.017	6	1.285	PS92-track
2015-05-23 15:09:00	69.13	4.017	6	0.956	PS92-track
2015-05-23 15:12:00	69.137	4.016	6	1.556	PS92-track
2015-05-23 15:14:00	69.144	4.016	6	1.214	PS92-track
2015-05-23 15:17:00	69.15	4.016	6	1.369	PS92-track
2015-05-23 15:19:00	69.157	4.016	6	1.152	PS92-track
2015-05-23 15:22:00	69.164	4.016	6	1.529	PS92-track
2015-05-23 15:25:00	69.171	4.015	6	1.549	PS92-track
2015-05-23 15:27:00	69.178	4.015	6	1.42	PS92-track
2015-05-23 15:30:00	69.186	4.015	6	1.327	PS92-track
2015-05-23 15:33:00	69.193	4.015	6	1.59	PS92-track
2015-05-23 15:35:00	69.2	4.015	6	1.51	PS92-track
2015-05-23 15:38:00	69.208	4.015	6	1.142	PS92-track
2015-05-23 15:40:00	69.215	4.015	6	1.375	PS92-track
2015-05-23 15:43:00	69.223	4.014	6	1.385	PS92-track
2015-05-23 15:46:00	69.23	4.014	6	1.426	PS92-track
2015-05-23 15:48:00	69.237	4.014	6	1.506	PS92-track
2015-05-23 15:51:00	69.244	4.015	6	1.166	PS92-track
2015-05-23 15:53:00	69.251	4.014	6	1.095	PS92-track
2015-05-23 15:56:00	69.259	4.013	6	1.428	PS92-track
2015-05-23 15:59:00	69.266	4.014	6	1.339	PS92-track
2015-05-23 16:01:00	69.273	4.014	6	1.609	PS92-track
2015-05-23 16:04:00	69.281	4.014	6	1.064	PS92-track
2015-05-23 16:06:00	69.288	4.013	6	1.47	PS92-track
2015-05-23 16:09:00	69.295	4.013	6	1.474	PS92-track
2015-05-23 16:12:00	69.302	4.013	6	1.001	PS92-track
2015-05-23 16:14:00	69.309	4.014	6	1.397	PS92-track
2015-05-23 16:17:00	69.316	4.013	6	1.5	PS92-track
2015-05-23 16:19:00	69.323	4.012	6	1.285	PS92-track
2015-05-23 16:22:00	69.33	4.012	6	1.493	PS92-track
2015-05-23 16:25:00	69.336	4.013	6	1.34	PS92-track
2015-05-23 16:27:00	69.343	4.013	6	1.18	PS92-track
2015-05-23 16:30:00	69.351	4.012	6	1.389	PS92-track
2015-05-23 16:32:00	69.359	4.011	6	1.135	PS92-track
2015-05-23 16:35:00	69.366	4.011	6	1.394	PS92-track
2015-05-23 16:38:00	69.373	4.011	6	1.32	PS92-track
2015-05-23 16:40:00	69.381	4.012	6	1.442	PS92-track
2015-05-23 16:43:00	69.388	4.012	6	1.303	PS92-track
2015-05-23 16:45:00	69.396	4.012	6	1.329	PS92-track
2015-05-23 16:48:00	69.403	4.011	6	1.167	PS92-track
2015-05-23 16:51:00	69.411	4.011	6	0.99	PS92-track
2015-05-23 16:53:00	69.418	4.011	6	1.31	PS92-track
2015-05-23 16:56:00	69.426	4.011	6	1.145	PS92-track
2015-05-23 16:59:00	69.433	4.011	6	1.122	PS92-track
2015-05-23 17:01:00	69.441	4.01	6	1.018	PS92-track
2015-05-23 17:04:00	69.448	4.01	6	1.372	PS92-track
2015-05-23 17:06:00	69.456	4.01	6	1.035	PS92-track
2015-05-23 17:09:00	69.463	4.01	6	1.453	PS92-track
2015-05-23 17:12:00	69.471	4.01	6	1.262	PS92-track
2015-05-23 17:14:00	69.478	4.01	6	1.476	PS92-track
2015-05-23 17:17:00	69.485	4.009	6	1.355	PS92-track
2015-05-23 17:19:00	69.493	4.009	6	1.032	PS92-track
2015-05-23 17:22:00	69.5	4.009	6	1.564	PS92-track
2015-05-23 17:25:00	69.508	4.009	6	1.196	PS92-track
2015-05-23 17:27:00	69.516	4.01	6	0.899	PS92-track
2015-05-23 17:30:00	69.523	4.009	6	1.088	PS92-track
2015-05-23 17:32:00	69.529	4.008	6	1.196	PS92-track
2015-05-23 17:35:00	69.536	4.008	6	1.271	PS92-track
2015-05-23 17:38:00	69.542	4.009	6	1.011	PS92-track
2015-05-23 17:40:00	69.548	4.008	6	1.024	PS92-track
2015-05-23 17:43:00	69.555	4.008	6	1.419	PS92-track
2015-05-23 17:45:00	69.561	4.008	6	1.189	PS92-track
2015-05-23 17:48:00	69.568	4.009	6	1.222	PS92-track
2015-05-23 17:51:00	69.574	4.008	6	1.622	PS92-track
2015-05-23 17:53:00	69.58	4.008	6	0.88	PS92-track
2015-05-23 17:56:00	69.587	4.008	6	0.974	PS92-track
2015-05-23 17:58:00	69.594	4.007	6	1.362	PS92-track
2015-05-23 18:01:00	69.6	4.007	6	1.176	PS92-track
2015-05-23 18:04:00	69.607	4.007	6	1.328	PS92-track
2015-05-23 18:06:00	69.613	4.007	6	1.198	PS92-track
2015-05-23 18:09:00	69.62	4.007	6	1.372	PS92-track
2015-05-23 18:11:00	69.627	4.008	6	1.335	PS92-track
2015-05-23 18:14:00	69.633	4.007	6	1.308	PS92-track
2015-05-23 18:17:00	69.64	4.007	6	1.291	PS92-track
2015-05-23 18:19:00	69.646	4.007	6	1.127	PS92-track
2015-05-23 18:22:00	69.653	4.007	6	1.166	PS92-track
2015-05-23 18:24:00	69.659	4.007	6	1.407	PS92-track
2015-05-23 18:27:00	69.665	4.006	6	1.395	PS92-track
2015-05-23 18:30:00	69.672	4.006	6	1.361	PS92-track
2015-05-23 18:32:00	69.679	4.006	6	0.999	PS92-track
2015-05-23 18:35:00	69.685	4.006	6	1.491	PS92-track
2015-05-23 18:38:00	69.692	4.006	6	0.983	PS92-track
2015-05-23 18:40:00	69.698	4.005	6	1.444	PS92-track
2015-05-23 18:43:00	69.705	4.006	6	1.258	PS92-track
2015-05-23 18:45:00	69.711	4.006	6	1.24	PS92-track
2015-05-23 18:48:00	69.718	4.006	6	1.093	PS92-track
2015-05-23 18:51:00	69.725	4.005	6	0.99	PS92-track
2015-05-23 18:53:00	69.731	4.005	6	0.944	PS92-track
2015-05-23 18:56:00	69.738	4.005	6	1.478	PS92-track
2015-05-23 18:58:00	69.744	4.005	6	1.123	PS92-track
2015-05-23 19:01:00	69.751	4.005	6	0.922	PS92-track
2015-05-23 19:04:00	69.757	4.005	6	0.977	PS92-track
2015-05-23 19:06:00	69.764	4.005	6	0.992	PS92-track
2015-05-23 19:09:00	69.77	4.004	6	0.829	PS92-track
2015-05-23 19:11:00	69.776	4.005	6	0.933	PS92-track
2015-05-23 19:14:00	69.783	4.004	6	0.939	PS92-track
2015-05-23 19:17:00	69.79	4.004	6	0.887	PS92-track
2015-05-23 19:19:00	69.796	4.004	6	1.019	PS92-track
2015-05-23 19:22:00	69.803	4.004	6	1.08	PS92-track
2015-05-23 19:24:00	69.809	4.004	6	1.31	PS92-track
2015-05-23 19:27:00	69.816	4.003	6	0.867	PS92-track
2015-05-23 19:30:00	69.823	4.003	6	1.037	PS92-track
2015-05-23 19:32:00	69.83	4.004	6	0.697	PS92-track
2015-05-23 19:35:00	69.837	4.004	6	0.86	PS92-track
2015-05-23 19:37:00	69.843	4.004	6	1.143	PS92-track
2015-05-23 19:40:00	69.85	4.003	6	0.966	PS92-track
2015-05-23 19:43:00	69.856	4.003	6	1.158	PS92-track
2015-05-23 19:45:00	69.863	4.003	6	0.831	PS92-track
2015-05-23 19:48:00	69.869	4.003	6	0.897	PS92-track
2015-05-23 19:50:00	69.876	4.003	6	1.091	PS92-track
2015-05-23 19:53:00	69.883	4.002	6	1.536	PS92-track
2015-05-23 19:56:00	69.89	4.002	6	1.1	PS92-track
2015-05-23 19:58:00	69.896	4.002	6	0.994	PS92-track
2015-05-23 20:01:00	69.903	4.001	6	1.174	PS92-track
2015-05-23 20:04:00	69.909	4.011	6	0.815	PS92-track
2015-05-23 20:06:00	69.91	4.031	6	1.12	PS92-track
2015-05-23 20:09:00	69.911	4.049	6	0.808	PS92-track
2015-05-23 20:11:00	69.913	4.076	6	0.762	PS92-track
2015-05-23 20:14:00	69.914	4.09	6	1.111	PS92-track
2015-05-23 20:17:00	69.916	4.119	6	0.89	PS92-track
2015-05-23 20:19:00	69.918	4.149	6	0.856	PS92-track
2015-05-23 20:22:00	69.919	4.162	6	1.045	PS92-track
2015-05-23 20:24:00	69.921	4.194	6	0.854	PS92-track
2015-05-23 20:27:00	69.922	4.206	6	1.461	PS92-track
2015-05-23 20:30:00	69.924	4.234	6	0.879	PS92-track
2015-05-23 20:32:00	69.926	4.266	6	0.946	PS92-track
2015-05-23 20:35:00	69.927	4.28	6	0.757	PS92-track
2015-05-23 20:37:00	69.929	4.304	6	1.184	PS92-track
2015-05-23 20:40:00	69.931	4.338	6	1.29	PS92-track
2015-05-23 20:43:00	69.932	4.35	6	0.731	PS92-track
2015-05-23 20:45:00	69.934	4.378	6	1.011	PS92-track
2015-05-23 20:48:00	69.936	4.409	6	1.059	PS92-track
2015-05-23 20:50:00	69.937	4.423	6	0.981	PS92-track
2015-05-23 20:53:00	69.939	4.453	6	1.24	PS92-track
2015-05-23 20:56:00	69.94	4.467	6	1.038	PS92-track
2015-05-23 20:58:00	69.942	4.492	6	1.277	PS92-track
2015-05-23 21:01:00	69.943	4.506	6	0.884	PS92-track
2015-05-23 21:03:00	69.945	4.532	6	0.799	PS92-track
2015-05-23 21:06:00	69.947	4.562	6	0.86	PS92-track
2015-05-23 21:09:00	69.948	4.578	6	0.983	PS92-track
2015-05-23 21:11:00	69.949	4.594	6	0.791	PS92-track
2015-05-23 21:14:00	69.951	4.618	6	0.595	PS92-track
2015-05-23 21:16:00	69.952	4.631	6	0.894	PS92-track
2015-05-23 21:19:00	69.953	4.651	6	0.926	PS92-track
2015-05-23 21:22:00	69.955	4.678	6	0.833	PS92-track
2015-05-23 21:24:00	69.956	4.691	6	1.193	PS92-track
2015-05-23 21:27:00	69.958	4.723	6	1.015	PS92-track
2015-05-23 21:30:00	69.959	4.737	6	0.851	PS92-track
2015-05-23 21:32:00	69.961	4.761	6	0.707	PS92-track
2015-05-23 21:35:00	69.963	4.789	6	0.966	PS92-track
2015-05-23 21:37:00	69.964	4.804	6	0.825	PS92-track
2015-05-23 21:40:00	69.966	4.833	6	1.177	PS92-track
2015-05-23 21:43:00	69.967	4.848	6	1.094	PS92-track
2015-05-23 21:45:00	69.969	4.878	6	0.747	PS92-track
2015-05-23 21:48:00	69.97	4.894	6	0.801	PS92-track
2015-05-23 21:50:00	69.972	4.92	6	0.879	PS92-track
2015-05-23 21:53:00	69.974	4.947	6	0.976	PS92-track
2015-05-23 21:56:00	69.976	4.975	6	1.006	PS92-track
2015-05-23 21:58:00	69.977	4.99	6	0.871	PS92-track
2015-05-23 22:01:00	69.979	5.018	6	0.938	PS92-track
2015-05-23 22:03:00	69.98	5.036	6	1.36	PS92-track
2015-05-23 22:06:00	69.982	5.066	6	0.831	PS92-track
2015-05-23 22:09:00	69.983	5.079	6	1.093	PS92-track
2015-05-23 22:11:00	69.985	5.104	6	0.593	PS92-track
2015-05-23 22:14:00	69.987	5.136	6	1.081	PS92-track
